1 55 55.6616569047747 0.556616569047747
1 13 70.266626755807 0.70266626755807
1 8 55.8927075791936 0.558927075791935
1 75 127.100976590837 1.27100976590837
1 14 90.378722776384 0.90378722776384
2 16 78.8982214655101 0.788982214655101
2 51 79.2379183701355 0.792379183701355
2 8 35.224712443763 0.35224712443763
2 95 70.5893684176858 0.705893684176858
2 80 145.234667620582 1.45234667620582
3 70 75.5540417552899 0.755540417552899
3 98 35.3614250272434 0.353614250272434
3 96 35.2710737558721 0.352710737558721
3 71 93.8085990494967 0.938085990494967
3 81 106.009399804103 1.06009399804103
4 35 127.882470631113 1.27882470631113
4 79 114.77409125389 1.1477409125389
4 66 35.4639851691277 0.354639851691277
4 22 111.531582728838 1.11531582728838
4 54 109.197831818123 1.09197831818123
5 23 111.255557442498 1.11255557442498
5 43 135.186772947975 1.35186772947975
5 27 103.379766946994 1.03379766946994
5 91 90.1220700398646 0.901220700398646
5 61 134.066669749924 1.34066669749924
6 30 103.295893913569 1.03295893913569
6 67 114.827618784791 1.14827618784791
6 88 117.315389634531 1.17315389634531
6 78 127.482506932513 1.27482506932513
6 54 75.1168786668386 0.751168786668386
7 8 24.8540288417199 0.248540288417199
7 50 127.612090011596 1.27612090011596
7 21 79.1201007092402 0.791201007092402
7 98 61.1570594099214 0.611570594099214
7 37 114.312828656728 1.14312828656728
8 87 108.941972262766 1.08941972262766
8 81 83.0706146704155 0.830706146704155
9 87 117.130861329845 1.17130861329845
9 45 134.677514966392 1.34677514966392
9 72 43.2631409080144 0.432631409080144
9 36 106.145622415239 1.06145622415239
9 35 125.275726655454 1.25275726655454
10 93 93.442563843869 0.93442563843869
10 88 117.614265810351 1.17614265810351
10 67 55.6951320334753 0.556951320334753
10 25 74.9531939680099 0.749531939680099
10 40 143.82994193513 1.4382994193513
11 61 55.7915588095427 0.557915588095427
11 41 143.252484524525 1.43252484524525
11 39 102.975280993237 1.02975280993237
11 23 70.7147450383134 0.707147450383134
11 72 102.886159234447 1.02886159234447
